From :   1  To : 200 Step =   1 Inc_x = 1 Inc_y = 1 Loops = 1
   SIZE       Flops
    102x102 :    27744.00 MFlops
    103x103 :    42436.00 MFlops
    104x104 :    43264.00 MFlops
    105x105 :    22050.00 MFlops
    106x106 :    29962.67 MFlops
    107x107 :    30530.67 MFlops
    108x108 :    31104.00 MFlops
    109x109 :    31682.67 MFlops
    110x110 :    32266.67 MFlops
    111x111 :    32856.00 MFlops
    112x112 :    25088.00 MFlops
    113x113 :    34050.67 MFlops
    114x114 :     1142.51 MFlops
    115x115 :    35266.67 MFlops
    116x116 :    35882.67 MFlops
    117x117 :    36504.00 MFlops
    118x118 :    37130.67 MFlops
    119x119 :    37762.67 MFlops
    120x120 :    38400.00 MFlops
    121x121 :    39042.67 MFlops
    122x122 :    39690.67 MFlops
    123x123 :    40344.00 MFlops
    124x124 :    24601.60 MFlops
    125x125 :    41666.67 MFlops
    126x126 :    42336.00 MFlops
    127x127 :    43010.67 MFlops
    128x128 :    43690.67 MFlops
    129x129 :     3598.05 MFlops
    130x130 :        3.50 MFlops
    131x131 :    34322.00 MFlops
    132x132 :    23232.00 MFlops
    133x133 :      884.45 MFlops
    134x134 :    14364.80 MFlops
    135x135 :    13254.55 MFlops
    136x136 :    13451.64 MFlops
    137x137 :    30030.40 MFlops
    138x138 :    38088.00 MFlops
    139x139 :    17174.22 MFlops
    140x140 :    17422.22 MFlops
    141x141 :    17672.00 MFlops
    142x142 :    16131.20 MFlops
    143x143 :    16359.20 MFlops
    144x144 :    18432.00 MFlops
    145x145 :    16820.00 MFlops
    146x146 :    17052.80 MFlops
    147x147 :    15715.64 MFlops
    148x148 :    17523.20 MFlops
    149x149 :    16146.18 MFlops
    150x150 :    16363.64 MFlops
    151x151 :    16582.55 MFlops
    152x152 :    16802.91 MFlops
    153x153 :    18727.20 MFlops
    154x154 :    21080.89 MFlops
    155x155 :    21355.56 MFlops
    156x156 :    16224.00 MFlops
    157x157 :    49298.00 MFlops
    158x158 :     3631.13 MFlops
    159x159 :    22472.00 MFlops
    160x160 :    15753.85 MFlops
    161x161 :    25921.00 MFlops
    162x162 :    14996.57 MFlops
    163x163 :    17712.67 MFlops
    164x164 :    17930.67 MFlops
    165x165 :    13612.50 MFlops
    166x166 :    14696.53 MFlops
    167x167 :    13124.24 MFlops
    168x168 :    15052.80 MFlops
    169x169 :    38081.33 MFlops
    170x170 :    46240.00 MFlops
    171x171 :    15595.20 MFlops
    172x172 :    19722.67 MFlops
    173x173 :    18417.85 MFlops
    174x174 :    16147.20 MFlops
    175x175 :    40833.33 MFlops
    176x176 :    49561.60 MFlops
    177x177 :    35804.57 MFlops
    178x178 :    63368.00 MFlops
    179x179 :     8838.90 MFlops
    180x180 :    51840.00 MFlops
    181x181 :    52417.60 MFlops
    182x182 :    33124.00 MFlops
    183x183 :    44652.00 MFlops
    184x184 :    33856.00 MFlops
    185x185 :    45633.33 MFlops
    186x186 :    46128.00 MFlops
    187x187 :    46625.33 MFlops
    188x188 :    47125.33 MFlops
    189x189 :    57153.60 MFlops
    190x190 :    48133.33 MFlops
    191x191 :    29184.80 MFlops
    192x192 :    58982.40 MFlops
    193x193 :    29799.20 MFlops
    194x194 :    50181.33 MFlops
    195x195 :    27654.55 MFlops
    196x196 :    43904.00 MFlops
    197x197 :     2587.27 MFlops
    198x198 :      472.34 MFlops
    199x199 :    22629.14 MFlops
    200x200 :    20000.00 MFlops
